InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,price_total
536556,66770,PRODUTO TESTE,46,2011-04-17,33.19,10138,United Kingdom,1526.7399999999998
537853,19801,PRODUTO TESTE,44,2011-05-06,18.26,10012,Eire,803.44
536229,96945,PRODUTO TESTE,4,2011-04-17,41.24,10034,United Kingdom,164.96
540241,38619,PRODUTO TESTE,28,2011-07-24,31.72,10158,United Kingdom,888.16
541396,13832,PRODUTO TESTE,3,2011-03-25,44.06,10101,Germany,132.18
538886,79138,PRODUTO TESTE,26,2011-08-19,31.32,10024,United Kingdom,814.32
536644,25612,PRODUTO TESTE,12,2011-12-08,39.07,10198,United Kingdom,468.84000000000003
537045,37143,PRODUTO TESTE,36,2011-08-30,34.98,10052,United Kingdom,1259.28
544400,70951,PRODUTO TESTE,26,2011-05-22,23.4,10000,United Kingdom,608.4
543253,96884,PRODUTO TESTE,22,2011-06-08,34.59,10184,United Kingdom,760.98
544432,91645,PRODUTO TESTE,32,2011-08-02,33.35,10003,United Kingdom,1067.2
540777,24726,PRODUTO TESTE,21,2011-09-22,0.83,10110,United Kingdom,17.43
543073,82816,PRODUTO TESTE,27,2011-01-15,13.48,10115,United Kingdom,363.96000000000004
541549,38538,PRODUTO TESTE,37,2011-09-14,27.32,10116,United Kingdom,1010.84
539927,17014,PRODUTO TESTE,21,2011-08-30,6.01,10077,United Kingdom,126.21
538627,62935,PRODUTO TESTE,4,2011-02-07,1.64,10025,United Kingdom,6.56
536575,99968,PRODUTO TESTE,11,2011-01-27,8.33,10179,United Kingdom,91.63
537732,53769,PRODUTO TESTE,37,2011-08-23,1.48,10018,Germany,54.76
542637,81969,PRODUTO TESTE,12,2011-09-29,7.05,10176,United Kingdom,84.6
543812,58094,PRODUTO TESTE,47,2011-01-06,28.18,10083,United Kingdom,1324.46
536916,93119,PRODUTO TESTE,13,2011-09-23,20.31,10107,United Kingdom,264.03
536872,53863,PRODUTO TESTE,18,2011-02-13,49.05,10033,United Kingdom,882.9
536770,70750,PRODUTO TESTE,36,2011-04-07,40.53,10124,United Kingdom,1459.08
543124,96690,PRODUTO TESTE,28,2011-09-15,7.77,10036,United Kingdom,217.56
536112,55633,PRODUTO TESTE,5,2011-12-16,18.42,10010,United Kingdom,92.10000000000001
544753,63344,PRODUTO TESTE,42,2011-12-27,25.03,10089,United Kingdom,1051.26
542369,73859,PRODUTO TESTE,37,2011-03-08,18.18,10058,United Kingdom,672.66
537275,16452,PRODUTO TESTE,29,2011-08-02,35.4,10068,United Kingdom,1026.6
543212,64132,PRODUTO TESTE,49,2011-06-06,14.83,10132,United Kingdom,726.67
540952,53633,PRODUTO TESTE,7,2011-09-30,41.86,10195,France,293.02
541438,53681,PRODUTO TESTE,31,2011-04-13,48.24,10167,United Kingdom,1495.44
537802,86133,PRODUTO TESTE,2,2011-03-14,15.09,10037,United Kingdom,30.18
543621,34748,PRODUTO TESTE,27,2011-08-25,39.34,10003,Eire,1062.18
539658,80577,PRODUTO TESTE,44,2011-09-10,24.79,10119,United Kingdom,1090.76
536832,99325,PRODUTO TESTE,17,2011-04-24,4.84,10031,United Kingdom,82.28
543638,83836,PRODUTO TESTE,9,2011-07-12,39.42,10046,United Kingdom,354.78000000000003
543986,55628,PRODUTO TESTE,49,2011-12-05,20.67,10169,United Kingdom,1012.83
541212,80295,PRODUTO TESTE,38,2011-12-07,31.52,10167,United Kingdom,1197.76
538007,93498,PRODUTO TESTE,23,2011-06-08,22.13,10050,United Kingdom,508.98999999999995
536607,35272,PRODUTO TESTE,32,2011-01-17,4.83,10123,United Kingdom,154.56
544497,43276,PRODUTO TESTE,9,2011-10-05,49.19,10122,Germany,442.71
540346,54735,PRODUTO TESTE,43,2011-06-18,12.61,10037,United Kingdom,542.23
538474,19680,PRODUTO TESTE,19,2011-01-16,25.79,10110,United Kingdom,490.01
542239,38278,PRODUTO TESTE,18,2011-02-20,33.53,10105,United Kingdom,603.54
536235,24987,PRODUTO TESTE,20,2011-04-25,6.2,10079,United Kingdom,124.0
536719,79511,PRODUTO TESTE,11,2011-03-11,37.1,10150,United Kingdom,408.1
538184,54505,PRODUTO TESTE,12,2011-09-07,32.59,10135,United Kingdom,391.08000000000004
540055,64341,PRODUTO TESTE,2,2011-08-12,24.94,10106,United Kingdom,49.88
539300,17187,PRODUTO TESTE,21,2011-05-01,26.65,10145,United Kingdom,559.65
537686,61610,PRODUTO TESTE,21,2011-01-31,47.76,10152,United Kingdom,1002.9599999999999
539162,74656,PRODUTO TESTE,15,2011-01-29,45.59,10113,United Kingdom,683.85
539005,72043,PRODUTO TESTE,49,2011-12-12,6.04,10053,United Kingdom,295.96
540722,81557,PRODUTO TESTE,1,2011-05-06,18.75,10151,United Kingdom,18.75
541064,20260,PRODUTO TESTE,45,2011-02-09,26.08,10143,United Kingdom,1173.6
543948,59451,PRODUTO TESTE,42,2011-09-17,46.04,10196,United Kingdom,1933.68
538631,90400,PRODUTO TESTE,33,2011-02-14,19.63,10083,Germany,647.79
544124,72148,PRODUTO TESTE,6,2011-12-11,44.37,10184,United Kingdom,266.21999999999997
537689,12284,PRODUTO TESTE,42,2011-04-02,13.92,10188,United Kingdom,584.64
539061,50281,PRODUTO TESTE,1,2011-10-11,30.69,10002,Germany,30.69
542675,73297,PRODUTO TESTE,11,2011-06-03,18.12,10007,United Kingdom,199.32000000000002
539367,68613,PRODUTO TESTE,2,2011-02-16,20.78,10071,United Kingdom,41.56
537726,16691,PRODUTO TESTE,41,2011-10-10,47.74,10085,France,1957.3400000000001
542288,48378,PRODUTO TESTE,36,2011-01-04,25.75,10187,United Kingdom,927.0
540526,46520,PRODUTO TESTE,3,2011-03-20,36.36,10018,United Kingdom,109.08
540060,39294,PRODUTO TESTE,45,2011-08-10,8.35,10154,United Kingdom,375.75
542046,71650,PRODUTO TESTE,41,2011-11-27,39.9,10177,United Kingdom,1635.8999999999999
543457,65682,PRODUTO TESTE,29,2011-09-04,29.36,10131,Germany,851.4399999999999
543159,70005,PRODUTO TESTE,40,2011-09-15,7.91,10079,United Kingdom,316.4
537234,80898,PRODUTO TESTE,11,2011-05-22,43.48,10032,United Kingdom,478.28
541306,64482,PRODUTO TESTE,38,2011-01-20,21.62,10136,United Kingdom,821.5600000000001
543942,16738,PRODUTO TESTE,7,2011-10-07,9.24,10093,United Kingdom,64.68
542964,24204,PRODUTO TESTE,28,2011-10-19,10.17,10029,United Kingdom,284.76
538964,99234,PRODUTO TESTE,45,2011-06-11,39.38,10071,United Kingdom,1772.1000000000001
539534,35732,PRODUTO TESTE,34,2011-07-04,46.82,10192,United Kingdom,1591.88
544011,48486,PRODUTO TESTE,9,2011-03-27,19.22,10053,United Kingdom,172.98
536295,44007,PRODUTO TESTE,35,2011-06-15,4.4,10035,United Kingdom,154.0
540728,99120,PRODUTO TESTE,43,2011-03-30,5.49,10136,Eire,236.07000000000002
537044,84196,PRODUTO TESTE,43,2011-06-03,32.9,10039,United Kingdom,1414.7
544051,53508,PRODUTO TESTE,35,2011-02-18,18.85,10183,United Kingdom,659.75
536348,71399,PRODUTO TESTE,35,2011-08-10,21.59,10171,United Kingdom,755.65
536210,59640,PRODUTO TESTE,38,2011-04-01,17.18,10196,United Kingdom,652.84
538960,68043,PRODUTO TESTE,35,2011-09-22,23.54,10182,United Kingdom,823.9
537801,95850,PRODUTO TESTE,2,2011-07-08,32.36,10048,United Kingdom,64.72
540459,70491,PRODUTO TESTE,39,2011-11-24,27.29,10042,United Kingdom,1064.31
538696,20158,PRODUTO TESTE,4,2011-03-22,8.63,10068,United Kingdom,34.52
539206,55287,PRODUTO TESTE,25,2011-04-10,24.82,10093,Germany,620.5
541084,83773,PRODUTO TESTE,13,2011-03-30,23.3,10175,United Kingdom,302.90000000000003
541045,13566,PRODUTO TESTE,6,2011-08-19,27.51,10146,United Kingdom,165.06
544414,42136,PRODUTO TESTE,10,2011-02-09,5.98,10128,United Kingdom,59.800000000000004
541078,74891,PRODUTO TESTE,19,2011-10-26,26.75,10129,United Kingdom,508.25
542101,22627,PRODUTO TESTE,18,2011-09-04,14.13,10075,United Kingdom,254.34
537568,66166,PRODUTO TESTE,17,2011-02-19,31.64,10082,United Kingdom,537.88
543757,93156,PRODUTO TESTE,28,2011-07-14,11.43,10017,United Kingdom,320.03999999999996
538862,38752,PRODUTO TESTE,4,2011-05-23,32.99,10148,United Kingdom,131.96
537605,46686,PRODUTO TESTE,42,2011-06-20,20.0,10130,United Kingdom,840.0
541266,20361,PRODUTO TESTE,11,2011-04-20,21.87,10156,United Kingdom,240.57000000000002
543773,91436,PRODUTO TESTE,17,2011-05-01,45.8,10189,United Kingdom,778.5999999999999
541367,20027,PRODUTO TESTE,48,2011-03-17,10.07,10113,United Kingdom,483.36
537129,54737,PRODUTO TESTE,23,2011-05-27,43.88,10088,United Kingdom,1009.24
538832,21183,PRODUTO TESTE,15,2011-07-19,40.89,10020,United Kingdom,613.35
542203,72803,PRODUTO TESTE,41,2011-09-18,5.64,10155,United Kingdom,231.23999999999998
538972,34283,PRODUTO TESTE,8,2011-04-08,26.82,10180,United Kingdom,214.56
541277,93906,PRODUTO TESTE,44,2011-03-20,32.86,10139,Germany,1445.84
542246,28198,PRODUTO TESTE,17,2011-01-13,25.03,10173,United Kingdom,425.51
538962,70275,PRODUTO TESTE,12,2011-02-04,19.82,10172,United Kingdom,237.84
541826,11256,PRODUTO TESTE,11,2011-01-19,47.22,10159,Eire,519.42
537215,34884,PRODUTO TESTE,32,2011-09-11,48.31,10019,United Kingdom,1545.92
539349,89545,PRODUTO TESTE,26,2011-10-10,42.39,10000,United Kingdom,1102.14
539969,99665,PRODUTO TESTE,29,2011-12-22,40.95,10040,United Kingdom,1187.5500000000002
536021,65222,PRODUTO TESTE,30,2011-07-18,36.42,10086,United Kingdom,1092.6000000000001
540751,38096,PRODUTO TESTE,43,2011-11-25,44.4,10091,United Kingdom,1909.2
536326,29013,PRODUTO TESTE,23,2011-02-23,30.86,10004,United Kingdom,709.78
543811,40647,PRODUTO TESTE,33,2011-08-19,4.23,10042,United Kingdom,139.59
536108,71671,PRODUTO TESTE,36,2011-07-03,5.59,10197,United Kingdom,201.24
537468,30642,PRODUTO TESTE,32,2011-04-06,47.49,10075,United Kingdom,1519.68
539274,13221,PRODUTO TESTE,15,2011-08-15,32.51,10160,United Kingdom,487.65
540565,60367,PRODUTO TESTE,46,2011-12-30,28.0,10143,United Kingdom,1288.0
542531,31848,PRODUTO TESTE,30,2011-03-28,10.29,10186,United Kingdom,308.7
539819,46058,PRODUTO TESTE,44,2011-07-25,26.03,10177,United Kingdom,1145.3200000000002
541505,74057,PRODUTO TESTE,40,2011-01-19,17.46,10125,United Kingdom,698.4000000000001
536091,90714,PRODUTO TESTE,6,2011-03-26,33.93,10078,Germany,203.57999999999998
541926,58091,PRODUTO TESTE,49,2011-10-07,30.42,10125,United Kingdom,1490.5800000000002
544238,93511,PRODUTO TESTE,35,2011-07-01,25.22,10063,United Kingdom,882.6999999999999
540735,34215,PRODUTO TESTE,5,2011-03-14,13.01,10069,United Kingdom,65.05
540094,74174,PRODUTO TESTE,38,2011-05-03,26.52,10121,Germany,1007.76
538674,98166,PRODUTO TESTE,18,2011-02-14,23.35,10114,United Kingdom,420.3
544588,29412,PRODUTO TESTE,42,2011-10-12,42.64,10116,United Kingdom,1790.88
536298,76450,PRODUTO TESTE,4,2011-12-11,44.77,10076,United Kingdom,179.08
538580,52650,PRODUTO TESTE,9,2011-02-08,38.08,10081,United Kingdom,342.71999999999997
537248,89267,PRODUTO TESTE,14,2011-03-28,16.32,10002,Germany,228.48000000000002
543796,37487,PRODUTO TESTE,19,2011-11-09,2.39,10120,United Kingdom,45.410000000000004
540343,96448,PRODUTO TESTE,29,2011-11-17,46.3,10115,United Kingdom,1342.6999999999998
544301,81844,PRODUTO TESTE,7,2011-10-08,49.6,10187,United Kingdom,347.2
541986,73457,PRODUTO TESTE,33,2011-09-18,6.79,10100,United Kingdom,224.07
540657,17439,PRODUTO TESTE,13,2011-05-17,21.54,10013,United Kingdom,280.02
537824,69623,PRODUTO TESTE,31,2011-11-23,7.85,10039,United Kingdom,243.35
541058,53101,PRODUTO TESTE,9,2011-11-20,49.91,10067,United Kingdom,449.18999999999994
542167,39090,PRODUTO TESTE,18,2011-03-25,46.69,10075,United Kingdom,840.42
544688,85773,PRODUTO TESTE,28,2011-01-27,49.14,10072,United Kingdom,1375.92
540940,53289,PRODUTO TESTE,8,2011-07-10,7.62,10078,Eire,60.96
544449,51309,PRODUTO TESTE,48,2011-10-04,24.85,10153,United Kingdom,1192.8000000000002
544500,39069,PRODUTO TESTE,41,2011-11-07,44.84,10026,United Kingdom,1838.44
540702,98345,PRODUTO TESTE,48,2011-02-21,33.92,10066,United Kingdom,1628.16
539953,42830,PRODUTO TESTE,22,2011-05-18,22.01,10032,United Kingdom,484.22
537284,33358,PRODUTO TESTE,13,2011-10-08,26.08,10061,United Kingdom,339.03999999999996
538416,70691,PRODUTO TESTE,49,2011-01-23,2.41,10136,United Kingdom,118.09
543911,13068,PRODUTO TESTE,35,2011-09-21,30.77,10009,United Kingdom,1076.95
537244,63593,PRODUTO TESTE,38,2011-04-17,43.06,10067,United Kingdom,1636.2800000000002
539573,60816,PRODUTO TESTE,5,2011-01-09,0.64,10004,United Kingdom,3.2
542287,31967,PRODUTO TESTE,42,2011-03-30,8.42,10190,United Kingdom,353.64
538165,79215,PRODUTO TESTE,24,2011-09-28,26.14,10145,United Kingdom,627.36
544766,13927,PRODUTO TESTE,37,2011-11-14,28.27,10048,United Kingdom,1045.99
541845,98349,PRODUTO TESTE,40,2011-01-30,17.5,10039,United Kingdom,700.0
543768,27728,PRODUTO TESTE,30,2011-10-12,32.41,10116,United Kingdom,972.3
544342,65685,PRODUTO TESTE,45,2011-12-18,28.18,10176,United Kingdom,1268.1
536673,53964,PRODUTO TESTE,2,2011-04-20,29.72,10055,United Kingdom,59.44
542567,96125,PRODUTO TESTE,21,2011-04-24,34.9,10095,United Kingdom,732.9
536991,65703,PRODUTO TESTE,16,2011-10-05,28.83,10040,United Kingdom,461.28
542227,66426,PRODUTO TESTE,28,2011-01-09,22.09,10037,United Kingdom,618.52
540303,52700,PRODUTO TESTE,44,2011-12-12,21.79,10095,United Kingdom,958.76
541831,11353,PRODUTO TESTE,6,2011-02-08,24.8,10104,United Kingdom,148.8
536619,57992,PRODUTO TESTE,7,2011-03-01,22.23,10093,United Kingdom,155.61
540747,55355,PRODUTO TESTE,5,2011-07-16,10.91,10090,United Kingdom,54.55
543509,55189,PRODUTO TESTE,20,2011-04-25,36.38,10051,United Kingdom,727.6
540710,18623,PRODUTO TESTE,14,2011-05-28,45.48,10009,United Kingdom,636.7199999999999
540480,69286,PRODUTO TESTE,1,2011-05-15,31.43,10001,United Kingdom,31.43
544164,77128,PRODUTO TESTE,32,2011-06-24,2.92,10096,France,93.44
536449,68111,PRODUTO TESTE,20,2011-12-21,33.12,10017,United Kingdom,662.4
543312,14907,PRODUTO TESTE,21,2011-01-25,46.84,10130,United Kingdom,983.6400000000001
539710,25943,PRODUTO TESTE,27,2011-09-27,42.37,10134,United Kingdom,1143.99
540643,82283,PRODUTO TESTE,4,2011-09-05,28.61,10099,United Kingdom,114.44
539320,65567,PRODUTO TESTE,12,2011-08-11,46.0,10176,United Kingdom,552.0
538265,87860,PRODUTO TESTE,28,2011-01-09,32.67,10022,United Kingdom,914.76
543878,72254,PRODUTO TESTE,20,2011-10-16,43.82,10046,United Kingdom,876.4
540553,31662,PRODUTO TESTE,1,2011-10-23,8.42,10050,United Kingdom,8.42
542510,83187,PRODUTO TESTE,16,2011-12-11,45.26,10027,United Kingdom,724.16
536907,71878,PRODUTO TESTE,5,2011-12-06,33.25,10058,Eire,166.25
543100,27241,PRODUTO TESTE,45,2011-04-07,15.51,10062,United Kingdom,697.95
541929,10445,PRODUTO TESTE,39,2011-09-17,49.89,10152,France,1945.71
544978,78737,PRODUTO TESTE,12,2011-05-27,34.5,10060,United Kingdom,414.0
537205,74902,PRODUTO TESTE,7,2011-08-06,45.47,10175,United Kingdom,318.28999999999996
540860,18080,PRODUTO TESTE,2,2011-05-02,0.78,10154,United Kingdom,1.56
540600,51833,PRODUTO TESTE,35,2011-08-28,27.84,10180,United Kingdom,974.4
540845,92244,PRODUTO TESTE,45,2011-12-14,35.77,10021,United Kingdom,1609.65
536489,81322,PRODUTO TESTE,10,2011-08-27,1.18,10196,Germany,11.799999999999999
540258,83539,PRODUTO TESTE,30,2011-12-03,38.25,10122,United Kingdom,1147.5
538695,45372,PRODUTO TESTE,7,2011-12-07,32.75,10196,United Kingdom,229.25
541556,20904,PRODUTO TESTE,45,2011-02-13,14.1,10070,United Kingdom,634.5
538088,41596,PRODUTO TESTE,11,2011-12-18,34.6,10190,United Kingdom,380.6
541580,85669,PRODUTO TESTE,43,2011-06-05,41.29,10014,Eire,1775.47
536576,67962,PRODUTO TESTE,47,2011-08-08,43.38,10082,United Kingdom,2038.8600000000001
543081,13478,PRODUTO TESTE,16,2011-08-14,24.53,10027,United Kingdom,392.48
542441,63142,PRODUTO TESTE,44,2011-10-15,25.62,10188,United Kingdom,1127.28
536515,26844,PRODUTO TESTE,8,2011-10-21,20.4,10060,United Kingdom,163.2
536582,64868,PRODUTO TESTE,9,2011-02-07,17.59,10044,Eire,158.31
543652,47091,PRODUTO TESTE,24,2011-01-01,43.71,10110,Germany,1049.04
538549,57970,PRODUTO TESTE,28,2011-03-31,15.59,10085,United Kingdom,436.52
543746,63669,PRODUTO TESTE,16,2011-07-12,20.44,10019,Eire,327.04
540493,67424,PRODUTO TESTE,38,2011-11-06,15.35,10163,United Kingdom,583.3
539080,10460,PRODUTO TESTE,38,2011-08-27,33.01,10169,United Kingdom,1254.3799999999999
538462,96954,PRODUTO TESTE,1,2011-02-19,40.8,10148,United Kingdom,40.8
541931,61762,PRODUTO TESTE,49,2011-09-19,8.63,10123,United Kingdom,422.87000000000006
536987,55643,PRODUTO TESTE,3,2011-06-20,13.11,10080,United Kingdom,39.33
539623,44063,PRODUTO TESTE,23,2011-05-15,5.65,10108,United Kingdom,129.95000000000002
539112,19405,PRODUTO TESTE,18,2011-10-09,8.43,10104,United Kingdom,151.74
537387,66699,PRODUTO TESTE,19,2011-04-18,20.64,10033,France,392.16
539175,42695,PRODUTO TESTE,2,2011-08-14,38.91,10016,Eire,77.82
540757,91626,PRODUTO TESTE,13,2011-03-08,27.31,10050,United Kingdom,355.03
536777,49678,PRODUTO TESTE,48,2011-07-23,31.44,10032,United Kingdom,1509.1200000000001
543851,12853,PRODUTO TESTE,2,2011-08-16,39.87,10021,United Kingdom,79.74
543906,59911,PRODUTO TESTE,21,2011-12-02,19.98,10170,United Kingdom,419.58
542227,86078,PRODUTO TESTE,6,2011-04-16,12.63,10074,United Kingdom,75.78
544318,51650,PRODUTO TESTE,4,2011-11-24,38.31,10116,United Kingdom,153.24
539851,68522,PRODUTO TESTE,16,2011-10-26,1.68,10104,United Kingdom,26.88
543394,20666,PRODUTO TESTE,48,2011-05-12,40.87,10147,United Kingdom,1961.7599999999998
542545,46605,PRODUTO TESTE,21,2011-02-21,40.31,10147,United Kingdom,846.51
541062,81379,PRODUTO TESTE,47,2011-04-05,44.46,10059,Germany,2089.62
537615,48122,PRODUTO TESTE,40,2011-08-29,4.93,10169,United Kingdom,197.2
541018,89666,PRODUTO TESTE,18,2011-10-15,5.83,10074,United Kingdom,104.94
544112,46851,PRODUTO TESTE,44,2011-08-12,43.7,10167,United Kingdom,1922.8000000000002
544861,83031,PRODUTO TESTE,14,2011-09-22,24.03,10080,United Kingdom,336.42
540032,67940,PRODUTO TESTE,22,2011-02-07,19.92,10022,United Kingdom,438.24
538231,95282,PRODUTO TESTE,32,2011-07-04,28.88,10152,United Kingdom,924.16
542727,57966,PRODUTO TESTE,27,2011-11-15,3.4,10006,United Kingdom,91.8
536683,52122,PRODUTO TESTE,40,2011-05-22,32.36,10154,United Kingdom,1294.4
537359,41821,PRODUTO TESTE,3,2011-11-25,47.28,10008,United Kingdom,141.84
541057,68708,PRODUTO TESTE,22,2011-02-15,33.95,10041,United Kingdom,746.9000000000001
544911,98205,PRODUTO TESTE,31,2011-12-24,23.49,10120,United Kingdom,728.1899999999999
538959,25150,PRODUTO TESTE,13,2011-10-14,48.06,10188,United Kingdom,624.78
539989,94277,PRODUTO TESTE,42,2011-08-17,34.58,10081,United Kingdom,1452.36
538901,97911,PRODUTO TESTE,11,2011-08-14,3.32,10024,United Kingdom,36.519999999999996
539964,79213,PRODUTO TESTE,11,2011-12-08,33.67,10046,United Kingdom,370.37
536063,62249,PRODUTO TESTE,12,2011-05-18,3.45,10179,United Kingdom,41.400000000000006
541352,87668,PRODUTO TESTE,32,2011-03-02,15.71,10145,United Kingdom,502.72
541366,33549,PRODUTO TESTE,1,2011-12-02,30.98,10020,United Kingdom,30.98
538840,67054,PRODUTO TESTE,2,2011-02-07,11.17,10076,United Kingdom,22.34
538376,82482,PRODUTO TESTE,37,2011-08-29,2.39,10052,United Kingdom,88.43
542854,82475,PRODUTO TESTE,6,2011-04-08,31.09,10035,United Kingdom,186.54
536423,44693,PRODUTO TESTE,9,2011-12-22,26.88,10123,France,241.92
536363,95469,PRODUTO TESTE,16,2011-06-23,13.43,10035,France,214.88
539279,79297,PRODUTO TESTE,40,2011-06-15,44.84,10082,United Kingdom,1793.6000000000001
536916,66097,PRODUTO TESTE,1,2011-06-05,4.78,10012,United Kingdom,4.78
543910,88952,PRODUTO TESTE,17,2011-12-09,39.42,10089,United Kingdom,670.14
537337,52990,PRODUTO TESTE,6,2011-04-15,8.23,10037,United Kingdom,49.38
539030,59197,PRODUTO TESTE,11,2011-12-17,16.81,10049,United Kingdom,184.91
542111,56557,PRODUTO TESTE,47,2011-12-17,10.71,10142,United Kingdom,503.37000000000006
542293,32042,PRODUTO TESTE,46,2011-08-12,4.22,10026,United Kingdom,194.11999999999998
542808,78158,PRODUTO TESTE,1,2011-10-26,38.54,10170,United Kingdom,38.54
538367,43794,PRODUTO TESTE,5,2011-06-28,39.78,10114,France,198.9
538952,19451,PRODUTO TESTE,43,2011-06-18,49.84,10174,United Kingdom,2143.1200000000003
544443,43545,PRODUTO TESTE,17,2011-04-04,46.76,10149,United Kingdom,794.92
536334,89039,PRODUTO TESTE,2,2011-01-14,7.1,10106,United Kingdom,14.2
542226,98532,PRODUTO TESTE,17,2011-05-20,1.03,10106,United Kingdom,17.51
543314,33996,PRODUTO TESTE,25,2011-12-27,26.81,10143,United Kingdom,670.25
541033,92465,PRODUTO TESTE,29,2011-12-09,43.1,10049,United Kingdom,1249.9
541759,74030,PRODUTO TESTE,3,2011-09-09,13.76,10066,United Kingdom,41.28
536008,96008,PRODUTO TESTE,15,2011-05-13,10.35,10048,United Kingdom,155.25
536270,24641,PRODUTO TESTE,9,2011-07-09,22.23,10059,United Kingdom,200.07
536315,15612,PRODUTO TESTE,24,2011-10-04,44.73,10032,United Kingdom,1073.52
537430,92824,PRODUTO TESTE,12,2011-01-01,22.86,10007,Eire,274.32
544917,34236,PRODUTO TESTE,6,2011-12-03,36.27,10188,United Kingdom,217.62
541709,63669,PRODUTO TESTE,39,2011-11-14,23.4,10014,United Kingdom,912.5999999999999
543040,91137,PRODUTO TESTE,26,2011-12-21,18.96,10177,United Kingdom,492.96000000000004
538660,40861,PRODUTO TESTE,21,2011-02-04,22.33,10000,United Kingdom,468.92999999999995
544438,18053,PRODUTO TESTE,2,2011-12-12,38.54,10155,United Kingdom,77.08
544120,50628,PRODUTO TESTE,38,2011-07-22,21.87,10103,Germany,831.0600000000001
536277,12039,PRODUTO TESTE,48,2011-03-07,13.75,10056,United Kingdom,660.0
536183,40715,PRODUTO TESTE,27,2011-06-29,7.39,10098,United Kingdom,199.53
543126,89185,PRODUTO TESTE,21,2011-12-27,6.11,10105,United Kingdom,128.31
538317,30359,PRODUTO TESTE,10,2011-05-04,8.65,10078,United Kingdom,86.5
540241,26325,PRODUTO TESTE,2,2011-12-12,40.99,10165,United Kingdom,81.98
543106,36133,PRODUTO TESTE,22,2011-03-10,36.98,10086,United Kingdom,813.56
539138,33745,PRODUTO TESTE,18,2011-11-27,36.3,10072,United Kingdom,653.4
536060,57186,PRODUTO TESTE,25,2011-12-18,49.72,10026,United Kingdom,1243.0
539478,69719,PRODUTO TESTE,33,2011-04-23,48.15,10071,United Kingdom,1588.95
538593,20120,PRODUTO TESTE,9,2011-09-09,13.81,10025,France,124.29
542577,16826,PRODUTO TESTE,10,2011-10-18,7.68,10036,United Kingdom,76.8
542761,75807,PRODUTO TESTE,32,2011-07-15,8.09,10190,Eire,258.88
536827,36453,PRODUTO TESTE,5,2011-09-12,44.83,10017,United Kingdom,224.14999999999998
536634,16906,PRODUTO TESTE,41,2011-07-08,17.34,10166,United Kingdom,710.9399999999999
541577,64063,PRODUTO TESTE,6,2011-07-07,26.75,10190,United Kingdom,160.5
